_start,_stop,_time,_value,_field,batteryId
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:28.018000+00:00,504.61,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:31.019000+00:00,523.25,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:34.018000+00:00,529.19,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:37.018000+00:00,523.07,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:40.018000+00:00,539.95,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:43.018000+00:00,542.91,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:46.018000+00:00,614.23,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:49.018000+00:00,567.88,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:52.018000+00:00,525.94,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:50:55.019000+00:00,541.57,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:14.489000+00:00,65.38,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:17.468000+00:00,63.47,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:20.471000+00:00,70.59,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:23.468000+00:00,67.09,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:26.478000+00:00,73.69,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:29.470000+00:00,78.11,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:32.474000+00:00,87.32,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:35.479000+00:00,73.77,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:38.478000+00:00,66.07,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:41.472000+00:00,60.02,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:44.472000+00:00,63.16,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:47.468000+00:00,65.05,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:50.470000+00:00,54.06,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:53.470000+00:00,55.85,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:56.469000+00:00,64.87,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:51:59.469000+00:00,55.13,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:52:02.469000+00:00,44.47,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:52:05.475000+00:00,42.55,batteryCurrent,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:34.190000+00:00,25.22,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:37.025000+00:00,25.33,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:40.020000+00:00,25.39,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:43.024000+00:00,25.44,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:46.023000+00:00,25.47,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:49.024000+00:00,25.52,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:52.023000+00:00,25.54,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:55.024000+00:00,25.52,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:26:58.021000+00:00,25.48,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:01.023000+00:00,25.48,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:04.021000+00:00,25.51,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:07.021000+00:00,25.55,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:10.024000+00:00,25.56,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:13.035000+00:00,25.58,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:16.022000+00:00,25.63,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:19.024000+00:00,25.71,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:22.025000+00:00,25.77,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:25.026000+00:00,25.81,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:28.021000+00:00,25.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:31.022000+00:00,25.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:34.021000+00:00,25.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:37.021000+00:00,25.79,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:40.020000+00:00,25.82,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:43.027000+00:00,25.93,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:46.021000+00:00,25.99,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:49.020000+00:00,26.12,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:52.023000+00:00,26.19,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:55.024000+00:00,26.31,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:27:58.022000+00:00,26.41,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:01.023000+00:00,26.6,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:04.023000+00:00,26.65,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:07.021000+00:00,26.79,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:10.021000+00:00,26.85,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:13.094000+00:00,26.83,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:16.022000+00:00,26.77,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:19.025000+00:00,26.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:22.020000+00:00,26.94,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:25.029000+00:00,26.95,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:28.025000+00:00,26.87,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:31.033000+00:00,26.79,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:34.021000+00:00,26.77,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:37.020000+00:00,26.74,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:40.023000+00:00,26.7,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:43.024000+00:00,26.62,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:46.023000+00:00,26.64,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:49.022000+00:00,26.64,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:52.021000+00:00,26.73,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:55.025000+00:00,26.76,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:28:58.021000+00:00,26.75,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:01.020000+00:00,26.69,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:04.021000+00:00,26.69,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:07.020000+00:00,26.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:10.021000+00:00,26.93,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:13.300000+00:00,27.18,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:16.022000+00:00,27.5,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:19.030000+00:00,27.91,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:22.023000+00:00,28.28,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:25.026000+00:00,28.87,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:28.021000+00:00,29.23,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:31.024000+00:00,29.58,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:34.022000+00:00,30.1,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:37.020000+00:00,30.45,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:40.022000+00:00,30.87,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:43.205000+00:00,31.16,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:46.021000+00:00,31.54,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:49.023000+00:00,32.27,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:52.054000+00:00,32.58,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:55.025000+00:00,33.15,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:29:58.020000+00:00,34.02,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:01.019000+00:00,35.12,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:04.020000+00:00,36.16,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:07.020000+00:00,37.0,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:10.080000+00:00,37.67,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:13.023000+00:00,38.95,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:16.019000+00:00,39.28,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:19.024000+00:00,39.51,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:22.020000+00:00,39.69,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:25.032000+00:00,39.84,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:28.021000+00:00,41.06,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:31.023000+00:00,41.0,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:34.019000+00:00,42.0,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:37.020000+00:00,42.88,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:40.022000+00:00,43.6,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:43.023000+00:00,43.04,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:46.022000+00:00,43.64,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:49.022000+00:00,44.21,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:52.023000+00:00,44.9,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:55.020000+00:00,44.28,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:30:58.020000+00:00,44.89,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:01.022000+00:00,45.47,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:04.021000+00:00,45.94,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:07.021000+00:00,45.12,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:10.020000+00:00,45.57,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:13.020000+00:00,44.82,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:16.022000+00:00,45.33,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:19.021000+00:00,45.83,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:22.021000+00:00,45.03,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:25.021000+00:00,44.32,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:28.021000+00:00,44.92,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:31.020000+00:00,45.5,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:34.020000+00:00,45.84,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:37.025000+00:00,45.64,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:40.022000+00:00,44.74,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:43.021000+00:00,43.57,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:46.020000+00:00,42.43,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:49.020000+00:00,41.43,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:52.021000+00:00,40.44,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:55.024000+00:00,39.84,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:31:58.023000+00:00,39.85,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:01.025000+00:00,39.25,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:04.021000+00:00,39.46,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:07.021000+00:00,39.2,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:10.021000+00:00,38.52,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:13.020000+00:00,38.28,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:16.020000+00:00,37.87,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:19.020000+00:00,37.77,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:22.021000+00:00,37.6,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:25.021000+00:00,37.8,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:28.021000+00:00,38.37,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:31.021000+00:00,38.96,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:34.097000+00:00,40.62,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:37.020000+00:00,40.85,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:40.019000+00:00,41.81,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:43.023000+00:00,41.79,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:46.021000+00:00,41.72,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:49.021000+00:00,41.67,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:52.024000+00:00,41.62,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:55.026000+00:00,41.59,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:32:58.021000+00:00,41.56,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:01.020000+00:00,42.97,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:04.021000+00:00,44.22,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:07.024000+00:00,43.96,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:10.019000+00:00,43.67,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:13.021000+00:00,44.69,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:16.137000+00:00,45.62,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:19.021000+00:00,46.37,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:22.022000+00:00,46.99,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:25.026000+00:00,47.48,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:28.022000+00:00,47.88,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:31.020000+00:00,48.21,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:34.019000+00:00,48.47,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:37.020000+00:00,48.61,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:40.019000+00:00,47.5,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:43.021000+00:00,47.79,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:46.019000+00:00,48.0,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:49.021000+00:00,47.0,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:52.019000+00:00,47.39,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:55.020000+00:00,46.51,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:58.020000+00:00,46.74,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:01.024000+00:00,45.98,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:04.019000+00:00,45.31,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:07.024000+00:00,44.76,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:10.020000+00:00,45.58,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:13.018000+00:00,46.35,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:16.019000+00:00,46.98,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:19.019000+00:00,47.47,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:22.020000+00:00,47.48,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:25.025000+00:00,47.23,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:28.019000+00:00,46.26,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:31.020000+00:00,45.53,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:34.019000+00:00,44.94,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:37.022000+00:00,44.97,batteryTemp,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:40.028000+00:00,44.82,batteryTemp,1
